road_id,status,roadmst_id,roadmst_name,directional_tendency,road_name_type,road_class,road_type,one_way_dir,high_address,low_address,address_range,odd_side,from_roadint_id,to_roadint_id,truck_route,snow_removal,from_roadint_name,to_roadint_name,OBJECTID,land_use,transit_class,implementation_class,SHAPESTLength
105510,A,103414,FILUK CT,NS,CT,Local,ROAD,0,342,300,300 - 342,R,601485,601497,,3,HOUGHTON RD,CHEPESUIK CT,12706,Urban Centre,,,60.23804861
105559,A,104909,HOUGHTON RD,EW,RD,Collector,ROAD,0,475,403,403 - 475,R,601485,601473,,3,FILUK CT,FROELICH RD,12707,Urban Centre,,City-led Project (Within 20 Years),116.7289786
105522,A,102816,DOUGALL RD N,NS,RD,Collector,ROAD,0,550,316,316 - 550,R,601461,601345,,2,MCINTOSH RD,LEATHEAD RD,12708,Urban Centre,Local,,352.7790545
129888,A,106791,MCINTOSH RD,EW,RD,Collector,ROAD,0,365,315,315 - 365,R,601461,601459,,3,DOUGALL RD N,ASHER RD,12709,Urban Centre,,City-led Project (Within 20 Years),115.6749349
105534,A,103630,FROELICH RD,NS,RD,Local,ROAD,0,545,316,316 - 545,R,601473,601333,,3,MCINTOSH RD,LEATHEAD RD,12710,Urban Centre,,,353.7320399
129852,A,106791,MCINTOSH RD,EW,RD,Collector,ROAD,0,402,366,366 - 402,R,601473,601461,,3,FROELICH RD,DOUGALL RD N,12711,Urban Centre,,City-led Project (Within 20 Years),111.4137849
105561,A,106791,MCINTOSH RD,EW,RD,Collector,ROAD,0,314,100,100 - 314,R,601459,601446,,2,ASHER RD,RUTLAND RD N,12712,Urban Centre,Frequent,City-led Project (Within 20 Years),311.8174752
129876,A,100394,ASHER RD,NS,RD,Collector,ROAD,0,410,316,316 - 410,R,601459,601422,,2,MCINTOSH RD,PONTO RD,12713,Urban Centre,,,132.4711406
152619,A,109076,RUTLAND RD N,NS,RD,Major Arterial (Multilane),ROAD,0,355,316,316 - 355,R,601446,619329,2,1,MCINTOSH RD,MUGFORD RD,12714,Urban Centre,Frequent,City-led Project (Within 20 Years),54.65291664
129914,A,107363,MUGFORD RD,EW,RD,Collector,ROAD,0,155,100,100 - 155,R,619329,601612,,3,RUTLAND RD N,SADLER RD,12715,Urban Centre,,,111.9345123
129902,A,109076,RUTLAND RD N,NS,RD,Major Arterial (Multilane),ROAD,0,405,356,356 - 405,R,619329,601434,2,1,MUGFORD RD,PONTO RD,12716,Urban Centre,Frequent,City-led Project (Within 20 Years),77.17121107
105573,A,107351,MUGFORD CT,NS,CT,Local,ROAD,0,420,400,400 - 420,R,601624,999993,,3,MUGFORD RD,NORTH END OF ROAD,12717,Urban Centre,,,54.63960758
129940,A,107363,MUGFORD RD,EW,RD,Collector,ROAD,0,220,215,215 - 220,R,601624,601636,,3,MUGFORD CT,PRIOR RD N,12718,Urban Centre,,,44.49116853
129926,A,107363,MUGFORD RD,EW,RD,Collector,ROAD,0,214,156,156 - 214,R,601612,601624,,3,SADLER RD,MUGFORD CT,12719,Urban Centre,,,50.331619
129953,A,107363,MUGFORD RD,EW,RD,Collector,ROAD,0,367,221,221 - 367,R,601636,601802,,3,PRIOR RD N,LAUREL RD,12720,Urban Centre,,,221.8689034
105597,A,106385,MADSEN RD,EW,RD,Collector,ROAD,0,380,250,250 - 380,R,601651,601663,,3,PRIOR RD N,GIBBS RD E,12721,Urban Centre,,,233.7006178
105585,A,108403,PRIOR RD N,NS,RD,Collector,ROAD,0,350,301,301 - 350,R,601651,601636,,3,MADSEN RD,MUGFORD RD,12722,Urban Centre,,,89.85913594
129989,A,106385,MADSEN RD,EW,RD,Local,ROAD,0,499,381,381 - 499,R,601663,601978,,3,GIBBS RD E,LANGFORD RD,12723,Core Area,,,153.3261817
129991,A,107363,MUGFORD RD,EW,RD,Local,ROAD,0,445,368,368 - 445,R,601802,601814,,3,LAUREL RD,MACADEN CT,12724,Core Area,,,95.07843846
105635,A,105890,LAUREL RD,NS,RD,Collector,ROAD,0,455,400,400 - 455,R,601802,601788,,3,MUGFORD RD,PRIMROSE RD,12725,Urban Centre,,,156.2325185
105650,A,106361,MACADEN CT,NS,CT,Local,ROAD,0,440,400,400 - 440,R,601814,999993,,3,MUGFORD RD,NORTH END OF ROAD,12726,Core Area,,,56.80486096
130005,A,107363,MUGFORD RD,EW,RD,Local,ROAD,0,530,446,446 - 530,R,601814,601853,,3,MACADEN CT,MARA RD,12727,Core Area,,,162.2402064
105712,A,107363,MUGFORD RD,EW,RD,Local,ROAD,0,645,600,600 - 645,R,601840,601891,,3,MERRIFIELD RD,STETSON ST,12728,Suburban,,,90.24152566
105686,A,106498,MARA RD,NS,RD,Local,ROAD,0,355,300,300 - 355,R,999992,601853,,3,SOUTH END OF ROAD,MUGFORD RD,12729,Core Area,,,80.20722841
105674,A,107363,MUGFORD RD,EW,RD,Local,ROAD,0,599,531,531 - 599,R,601853,601840,,3,MARA RD,MERRIFIELD RD,12730,Core Area,,,82.28868458
130017,A,106942,MERRIFIELD RD,NS,RD,Collector,ROAD,0,433,400,400 - 433,R,601840,601838,,2,MUGFORD RD,PRIMROSE RD,12731,Core Area,Frequent,,141.9026425
124610,A,107363,MUGFORD RD,EW,RD,Local,ROAD,0,878,646,646 - 878,R,601891,621879,,3,STETSON ST,POONIAN ST,12732,Suburban,,,88.46246955
159261,A,109912,STETSON ST,NS,ST,Local,ROAD,0,499,400,400 - 499,R,601891,999993,,3,MUGFORD RD,NORTH END OF ROAD,12733,Suburban,,,179.6856413
124596,A,103150,EL PASO RD,NS,RD,Local,ROAD,0,999,951,951 - 999,R,612678,612666,,2,MCKENZIE RD,EL CAMINO RD,12734,Suburban,,,176.3125841
100851,A,103135,EL CAMINO RD,NS,RD,Local,ROAD,0,565,390,390 - 565,R,612666,999993,,3,EL PASO RD,NORTH END OF ROAD,12735,Suburban,,,271.9529076
159259,A,103135,EL CAMINO RD,NS,RD,Local,ROAD,0,389,375,375 - 389,R,999992,612666,,3,SOUTH END OF ROAD,EL PASO RD,12736,Suburban,,,39.41715931
124634,A,103147,EL CARLO RD,NS,RD,Local,ROAD,0,499,370,370 - 499,R,999992,612654,,3,SOUTH END OF ROAD,EL PASO RD,12737,Suburban,,,185.5300246
121780,A,111082,WATER ST,NS,ST,Major Arterial,ROAD,0,1309,1201,1201 - 1309,R,609165,609140,,1,CAWSTON AVE,SUNSET DR,12739,Urban Centre,Local,,298.3045478
155756,A,101853,CAWSTON AVE,EW,AVE,Collector,ROAD,0,449,300,300 - 449,R,609165,620598,,1,WATER ST,CANNERY LANE,12740,Urban Centre,,,167.0056261
155770,A,112742,CANNERY LANE,NS,LANE,Local,ROAD,0,1299,1250,1250 - 1299,L,620598,620600,,1,CAWSTON AVE,ELLIS ST,12741,Urban Centre,,,202.2058761
121830,A,103200,ELLIS ST,NS,ST,Minor Arterial,ROAD,0,1299,1251,1251 - 1299,R,609215,619495,,2,CAWSTON AVE,CORONATION AVE,12742,Urban Centre,Frequent,,94.19716178
155768,A,101853,CAWSTON AVE,EW,AVE,Collector,ROAD,0,499,450,450 - 499,R,620598,609215,,1,CANNERY LANE,ELLIS ST,12743,Urban Centre,,,58.12526439
146757,A,101853,CAWSTON AVE,EW,AVE,Collector,ROAD,0,540,500,500 - 540,R,609215,609227,,2,ELLIS ST,ST PAUL ST,12744,Urban Centre,,,116.4659556
146769,A,101853,CAWSTON AVE,EW,AVE,Collector,ROAD,0,599,541,541 - 599,R,609227,609278,,2,ST PAUL ST,BERTRAM ST,12745,Urban Centre,,,123.23315
146783,A,109835,ST PAUL ST,NS,ST,Collector,ROAD,0,1299,1251,1251 - 1299,R,609227,609239,,3,CAWSTON AVE,CORONATION AVE,12746,Urban Centre,,City-led Project (Within 20 Years),102.9816725
146807,A,101853,CAWSTON AVE,EW,AVE,Collector,ROAD,0,699,600,600 - 699,R,609278,606613,,2,BERTRAM ST,RICHTER ST,12747,Urban Centre,,,122.3899355
121703,A,101853,CAWSTON AVE,EW,AVE,Collector,ROAD,0,899,700,700 - 899,R,606613,606017,,2,RICHTER ST,ETHEL ST,12748,Core Area,Frequent,,414.6542499
121727,A,111359,WILSON AVE,EW,AVE,Local,ROAD,0,899,700,700 - 899,R,605989,605977,,3,RICHTER ST,ETHEL ST,12749,Core Area,,,412.8037595
146833,A,108783,RICHTER ST,NS,ST,Major Arterial,ROAD,0,1299,1259,1259 - 1299,R,606613,606625,,2,CAWSTON AVE,CORONATION AVE,12750,Urban Centre,Local,,107.5303906
146821,A,108783,RICHTER ST,NS,ST,Major Arterial,ROAD,0,1327,1300,1300 - 1327,R,605989,606613,,2,WILSON AVE,CAWSTON AVE,12751,Urban Centre,Frequent,,60.41740932
146858,A,111359,WILSON AVE,EW,AVE,Local,ROAD,0,999,900,900 - 999,R,605977,605965,,3,ETHEL ST,GRAHAM ST,12752,Core Area,,,206.1100556
146860,A,101853,CAWSTON AVE,EW,AVE,Collector,ROAD,0,999,900,900 - 999,R,606017,606005,,2,ETHEL ST,GRAHAM ST,12753,Core Area,Frequent,,205.942678
146872,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,1299,1254,1254 - 1299,R,606017,606029,,2,CAWSTON AVE,CORONATION AVE,12754,Core Area,,City-led Project (Within 20 Years),112.9750658
121739,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,1329,1300,1300 - 1329,R,605977,606017,,2,WILSON AVE,CAWSTON AVE,12755,Core Area,,,54.55527514
146910,A,104113,GRAHAM ST,NS,ST,Local,ROAD,0,1329,1300,1300 - 1329,R,605965,606005,,3,WILSON AVE,CAWSTON AVE,12756,Core Area,,,55.92309775
121590,A,111359,WILSON AVE,EW,AVE,Local,ROAD,0,1099,1000,1000 - 1099,R,605965,605953,,3,GRAHAM ST,GORDON DR,12757,Core Area,,,205.6021984
146922,A,104113,GRAHAM ST,NS,ST,Local,ROAD,0,1299,1254,1254 - 1299,R,606005,606031,,2,CAWSTON AVE,CORONATION AVE,12758,Core Area,Frequent,,112.9508695
146896,A,101853,CAWSTON AVE,EW,AVE,Collector,ROAD,0,1099,1000,1000 - 1099,R,606005,605991,,2,GRAHAM ST,GORDON DR,12759,Core Area,,,206.111795
146934,A,104063,GORDON DR,NS,DR,Major Arterial (Multilane),ROAD,0,1315,1300,1300 - 1315,R,605953,605991,3,1,WILSON AVE,CAWSTON AVE,12760,Core Area,Frequent,,57.23249549
146946,A,104063,GORDON DR,NS,DR,Major Arterial (Multilane),ROAD,0,1299,1245,1245 - 1299,R,605991,606260,3,1,CAWSTON AVE,CORONATION AVE,12761,Core Area,Frequent,,111.9280849
111221,A,101079,BLONDEAUX CR,NS,CR,Local,ROAD,0,1590,1500,1500 - 1590,R,605662,619394,,3,HIGHLAND DR N,RICHARD PL,12763,Core Area,,,131.9883184
111183,A,104644,HIGHLAND DR N,EW,DR,Local,ROAD,0,1525,1505,1505 - 1525,R,605763,605662,,3,CLIFTON RD,BLONDEAUX CR,12765,Core Area,,,79.86297792
111233,A,111334,WILLOW CR,EW,CR,Local,ROAD,0,1734,1590,1590 - 1734,R,605433,605421,,3,HIGHLAND DR N,HIGHLAND DR N,12766,Core Area,,,424.1474425
135537,A,108795,RIDGEWAY DR,NS,DR,Local,ROAD,0,1274,1260,1260 - 1274,R,605458,605460,,3,LITTLE AVE,HAUG AVE,12767,Core Area,,,65.87138283
111536,A,108795,RIDGEWAY DR,EW,DR,Local,ROAD,0,1259,1200,1200 - 1259,R,605460,605472,,3,HAUG AVE,MOUNTAINVIEW ST,12768,Core Area,,,179.6621713
111272,A,104644,HIGHLAND DR N,NS,DR,Local,ROAD,0,1743,1723,1723 - 1743,R,605445,605421,,3,LITTLE AVE,WILLOW CR,12769,Core Area,,,106.8834377
111258,A,106157,LITTLE AVE,EW,AVE,Local,ROAD,0,1745,1741,1741 - 1745,R,605445,605458,,3,HIGHLAND DR N,RIDGEWAY DR,12770,Core Area,,,74.85324661
111462,A,104644,HIGHLAND DR N,NS,DR,Collector,ROAD,0,1764,1744,1744 - 1764,R,605421,605419,,3,WILLOW CR,PINECREST LANE,12771,Core Area,,,139.6107689
111284,A,104430,HAUG AVE,EW,AVE,Local,ROAD,0,1799,1745,1745 - 1799,R,605460,605484,,3,RIDGEWAY DR,MOUNTAINVIEW ST,12772,Core Area,,,116.8713229
135552,A,107324,MOUNTAINVIEW ST,NS,ST,Local,ROAD,0,1264,1223,1223 - 1264,R,605484,605472,,3,HAUG AVE,RIDGEWAY DR,12773,Core Area,,,114.2505643
155681,A,112502,CHILCOTIN CR,EW,CR,Local,ROAD,0,2200,2124,2124 - 2200,R,620550,620802,,2,WADDINGTON CT,NECHAKO CT,12774,Hillside,,,406.5270051
156455,A,112870,NECHAKO CT,NS,CT,Local,ROAD,0,1115,1089,1089 - 1115,R,999994,620802,,3,DEAD END,CHILCOTIN CR,12775,Hillside,,,96.71949687
155655,A,112728,WADDINGTON CT,EW,CT,Local,ROAD,0,2230,2200,2200 - 2230,R,620550,999991,,3,CHILCOTIN CR,EAST END OF ROAD,12776,Hillside,,,98.02911065
155679,A,112502,CHILCOTIN CR,EW,CR,Local,ROAD,0,2215,2201,2201 - 2215,R,620523,620550,,2,CHILCOTIN CT,WADDINGTON CT,12777,Hillside,,,100.8985232
155592,A,112704,CHILCOTIN CT,EW,CT,Local,ROAD,0,1150,1097,1097 - 1150,R,620523,999992,,3,CHILCOTIN CR,SOUTH END OF ROAD,12778,Hillside,,,149.741979
111296,A,101752,CASCADE CT,EW,CT,Local,ROAD,0,2365,2320,2320 - 2365,R,999990,604822,,3,WEST END OF ROAD,CASCADE PL,12779,Hillside,,,101.1934573
111308,A,101764,CASCADE PL,NS,PL,Local,ROAD,0,1077,985,985 - 1077,R,604822,604822,,2,CASCADE CT,CASCADE CT,12780,Hillside,,,585.8901296
111310,A,101764,CASCADE PL,EW,PL,Local,ROAD,0,1099,1092,1092 - 1099,R,604834,604822,,2,DILWORTH DR,CASCADE CT,12782,Hillside,,,105.3709854
165783,A,113403,COMMERCE AVE,EW,AVE,Collector,ROAD,,1658,1600,1600 - 1658,R,621499,624747,,3,ENTERPRISE WAY,JENKINS ST,12783,Core Area,,,167.9683642
130031,A,104683,HWY 97 N,NS,HWY,Highway,ROAD,0,2699,2621,2621 - 2699,R,602677,602350,3,MOH,MILLS RD,ENTERPRISE WAY,12784,Core Area,Rapid,,346.1895148
105940,A,106043,LESTER RD,NS,RD,Collector,ROAD,0,545,455,455 - 545,R,602463,602347,,3,SYLVANIA CR,LEATHEAD RD,12787,Core Area,,City-led Project (Within 20 Years),193.1390569
105991,A,106854,MCPHEE ST,NS,ST,Local,ROAD,0,518,448,448 - 518,R,999992,602362,,3,SOUTH END OF ROAD,LEATHEAD RD,12788,Urban Centre,,,176.5242157
130082,A,103414,FILUK CT,NS,CT,Local,ROAD,0,449,343,343 - 449,R,601497,601509,,3,CHEPESUIK CT,MILEX CT,12789,Urban Centre,,,98.39460274
106056,A,103414,FILUK CT,NS,CT,Local,ROAD,0,561,450,450 - 561,R,601509,618594,,3,MILEX CT,BOLOTZKY CT,12790,Urban Centre,,,98.92832783
105775,A,106967,MILEX CT,EW,CT,Local,ROAD,0,612,562,562 - 612,R,999990,601509,,3,WEST END OF ROAD,FILUK CT,12791,Urban Centre,,,71.58213611
105433,A,101978,CHEPESUIK CT,EW,CT,Local,ROAD,0,612,560,560 - 612,R,999990,601497,,3,WEST END OF ROAD,FILUK CT,12792,Urban Centre,,,68.05275404
130118,A,100394,ASHER RD,NS,RD,Collector,ROAD,0,530,411,411 - 530,R,601422,601358,,2,PONTO RD,LEATHEAD RD,12793,Urban Centre,,,220.8328036
130094,A,108213,PONTO RD,EW,RD,Local,ROAD,0,399,100,100 - 399,R,601422,601434,,3,ASHER RD,RUTLAND RD N,12794,Urban Centre,,,312.2045134
130132,A,106765,MCDONALD RD,NS,RD,Local,ROAD,0,525,450,450 - 525,R,999992,601360,,3,SOUTH END OF ROAD,LEATHEAD RD,12795,Urban Centre,,,175.6471849
130120,A,102792,DONHAUSER RD,NS,RD,Local,ROAD,0,550,450,450 - 550,R,999992,601372,,3,SOUTH END OF ROAD,LEATHEAD RD,12796,Urban Centre,,,176.3718658
105801,A,101345,BRIARWOOD RD,EW,RD,Local,ROAD,0,250,100,100 - 250,R,601713,999991,,3,RUTLAND RD N,EAST END OF ROAD,12797,Urban Centre,,,252.5225815
130548,A,109076,RUTLAND RD N,NS,RD,Major Arterial (Multilane),ROAD,0,520,461,461 - 520,R,601713,601939,2,1,BRIARWOOD RD,HARDIE RD,12798,Urban Centre,Frequent,City-led Project (Within 20 Years),115.9389829
130144,A,109076,RUTLAND RD N,NS,RD,Major Arterial (Multilane),ROAD,0,460,406,406 - 460,R,601434,601713,2,1,PONTO RD,BRIARWOOD RD,12799,Urban Centre,Frequent,City-led Project (Within 20 Years),79.48194398
106169,A,107211,MONTGOMERY RD,NS,RD,Local,ROAD,0,555,450,450 - 555,R,999992,601384,,3,SOUTH END OF ROAD,LEATHEAD RD,12800,Urban Centre,,,204.3500748
105825,A,108340,PRIMROSE RD,EW,RD,Local,ROAD,0,499,351,351 - 499,R,601788,601826,,3,LAUREL RD,PINE RD,12801,Core Area,,,197.5663086
105852,A,105890,LAUREL RD,NS,RD,Collector,ROAD,0,499,456,456 - 499,R,601788,601790,,3,PRIMROSE RD,HARDIE RD,12802,Urban Centre,,,94.981954
105837,A,108340,PRIMROSE RD,EW,RD,Local,ROAD,0,350,300,300 - 350,R,999990,601788,,3,WEST END OF ROAD,LAUREL RD,12803,Urban Centre,,,85.88685797
105888,A,108340,PRIMROSE RD,EW,RD,Local,ROAD,0,565,500,500 - 565,R,601826,601838,,3,PINE RD,MERRIFIELD RD,12804,Core Area,,,145.9688759
105864,A,108124,PINE RD,NS,RD,Local,ROAD,0,440,415,415 - 440,R,999992,601826,,3,SOUTH END OF ROAD,PRIMROSE RD,12805,Core Area,,,54.04788562
106233,A,106942,MERRIFIELD RD,NS,RD,Collector,ROAD,0,505,434,434 - 505,R,601838,601903,,2,PRIMROSE RD,HARDIE RD,12806,Core Area,Frequent,,108.5900194
100875,A,103147,EL CARLO RD,NS,RD,Local,ROAD,0,565,500,500 - 565,R,612654,999993,,3,EL PASO RD,NORTH END OF ROAD,12807,Suburban,,,126.95443
100863,A,103150,EL PASO RD,NS,RD,Local,ROAD,0,1100,1000,1000 - 1100,R,612654,999991,,2,EL CARLO RD,EAST END OF ROAD,12808,Suburban,,,72.59840664
121778,A,110092,SUNSET DR,NS,DR,Collector,ROAD,0,1200,1000,1000 - 1200,R,609140,609153,,3,WATER ST,GUY ST,12809,Urban Centre,,,560.3304298
155794,A,103200,ELLIS ST,NS,ST,Minor Arterial,ROAD,0,1229,1200,1200 - 1229,R,620600,609088,,2,CANNERY LANE,CLEMENT AVE,12810,Urban Centre,Frequent,,64.73707935
121816,A,111082,WATER ST,EW,ST,Major Arterial,ROAD,0,1200,1150,1150 - 1200,R,609140,609088,,1,SUNSET DR,CLEMENT AVE,12811,Urban Centre,Local,,99.49608372
152900,A,102309,CORONATION AVE,EW,AVE,Local,ROAD,0,549,500,500 - 549,R,619495,609239,,3,ELLIS ST,ST PAUL ST,12812,Urban Centre,,,120.23543
155782,A,103200,ELLIS ST,NS,ST,Minor Arterial,ROAD,0,1250,1230,1230 - 1250,R,619495,620600,,2,CORONATION AVE,CANNERY LANE,12813,Urban Centre,Frequent,,51.691545
121792,A,102107,CLEMENT AVE,EW,AVE,Major Arterial (Multilane),ROAD,0,549,500,500 - 549,R,609088,609001,3,1,WATER ST,ST PAUL ST,12814,Urban Centre,Frequent,City-led Project (Within 20 Years),116.8900814
121804,A,103200,ELLIS ST,NS,ST,Minor Arterial,ROAD,0,1199,1100,1100 - 1199,R,609088,609064,3,2,CLEMENT AVE,GASTON AVE,12815,Urban Centre,Local,,202.7855799
147037,A,109835,ST PAUL ST,NS,ST,Collector,ROAD,0,1199,1100,1100 - 1199,R,609001,609076,,3,CLEMENT AVE,GASTON AVE,12816,Urban Centre,,City-led Project (Within 20 Years),202.09669
147025,A,102107,CLEMENT AVE,EW,AVE,Major Arterial (Multilane),ROAD,0,699,550,550 - 699,R,609001,606637,3,1,ST PAUL ST,RICHTER ST,12817,Urban Centre,Frequent,City-led Project (Within 20 Years),245.1729048
147049,A,109835,ST PAUL ST,NS,ST,Collector,ROAD,0,1250,1200,1200 - 1250,R,609239,609001,,3,CORONATION AVE,CLEMENT AVE,12818,Urban Centre,,City-led Project (Within 20 Years),109.044463
147001,A,102309,CORONATION AVE,EW,AVE,Local,ROAD,0,699,550,550 - 699,R,609239,606625,,3,ST PAUL ST,RICHTER ST,12819,Urban Centre,,,242.9493199
147088,A,102309,CORONATION AVE,EW,AVE,Local,ROAD,0,899,700,700 - 899,R,606625,606029,,3,RICHTER ST,ETHEL ST,12820,Core Area,,,414.130057
121855,A,108783,RICHTER ST,NS,ST,Major Arterial,ROAD,0,1258,1200,1200 - 1258,R,606625,606637,,2,CORONATION AVE,CLEMENT AVE,12821,Urban Centre,Local,,106.7041793
147076,A,102107,CLEMENT AVE,EW,AVE,Major Arterial (Multilane),ROAD,0,899,700,700 - 899,R,606637,606082,3,1,RICHTER ST,ETHEL ST,12822,Core Area,Frequent,City-led Project (Within 20 Years),412.5529538
147064,A,108783,RICHTER ST,NS,ST,Minor Arterial,ROAD,0,1199,1151,1151 - 1199,R,606637,606649,,2,CLEMENT AVE,VAUGHAN AVE,12823,Urban Centre,Local,,92.76740517
147114,A,108783,RICHTER ST,NS,ST,Minor Arterial,ROAD,0,1150,1100,1100 - 1150,R,606649,606765,,2,VAUGHAN AVE,GASTON AVE,12824,Urban Centre,Local,,113.7864093
147090,A,110813,VAUGHAN AVE,EW,AVE,Collector,ROAD,0,899,700,700 - 899,R,606649,606296,,3,RICHTER ST,ETHEL ST,12825,Core Area,,,414.6748997
153078,A,103251,ETHEL ST,NS,ST,Local,ROAD,0,1165,1095,1095 - 1165,R,606296,619584,,2,VAUGHAN AVE,BAILLIE AVE,12826,Core Area,,City-led Project (Within 20 Years),136.5019162
147126,A,102309,CORONATION AVE,EW,AVE,Local,ROAD,0,999,900,900 - 999,R,606029,606031,,3,ETHEL ST,GRAHAM ST,12827,Core Area,,,204.9176486
147191,A,102107,CLEMENT AVE,EW,AVE,Major Arterial (Multilane),ROAD,0,999,900,900 - 999,R,606082,606094,3,1,ETHEL ST,GRAHAM ST,12828,Core Area,Frequent,City-led Project (Within 20 Years),205.3279678
147189,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,1253,1200,1200 - 1253,R,606029,606082,,2,CORONATION AVE,CLEMENT AVE,12829,Core Area,,City-led Project (Within 20 Years),108.2052513
147153,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,1199,1166,1166 - 1199,R,606082,606296,,2,CLEMENT AVE,VAUGHAN AVE,12830,Core Area,,City-led Project (Within 20 Years),93.37309138
147203,A,111132,WEDDELL PL,EW,PL,Minor Arterial,ROAD,0,1130,900,900 - 1130,R,606334,606118,3,2,ETHEL ST,GORDON DR,12831,Core Area,,,464.4961103
147241,A,104113,GRAHAM ST,NS,ST,Local,ROAD,0,1253,1200,1200 - 1253,R,606031,606094,,2,CORONATION AVE,CLEMENT AVE,12832,Core Area,Frequent,,105.4981087
121893,A,102309,CORONATION AVE,EW,AVE,Local,ROAD,0,1099,1000,1000 - 1099,R,606031,606260,,3,GRAHAM ST,GORDON DR,12833,Core Area,,,206.0744512
121982,A,104063,GORDON DR,NS,DR,Collector,ROAD,0,1145,1100,1100 - 1145,R,606106,606120,,2,BRANT AVE,LAUREL AVE,12837,Core Area,,,97.16211919
147292,A,104063,GORDON DR,NS,DR,Collector,ROAD,0,1150,1146,1146 - 1150,R,606118,606106,,2,WEDDELL PL,BRANT AVE,12838,Core Area,,,56.12291989
121917,A,101269,BRANT AVE,EW,AVE,Local,ROAD,0,1170,1100,1100 - 1170,R,606106,999991,,3,GORDON DR,EAST END OF ROAD,12839,Core Area,,,134.1917566
159614,A,104063,GORDON DR,NS,DR,Minor Arterial,ROAD,0,1165,1151,1151 - 1165,R,606272,606118,3,2,CLEMENT AVE,WEDDELL PL,12840,Core Area,,,83.35444195
121881,A,104632,HIGH RD,EW,RD,Local,ROAD,0,1170,1100,1100 - 1170,R,606284,605926,,3,GORDON DR,PHEASANT ST,12841,Core Area,,,117.5186421
147278,A,104063,GORDON DR,NS,DR,Major Arterial (Multilane),ROAD,0,1244,1200,1200 - 1244,R,606260,606284,3,1,CORONATION AVE,HIGH RD,12842,Core Area,Frequent,,26.58923701
147280,A,104063,GORDON DR,NS,DR,Major Arterial (Multilane),ROAD,0,1199,1166,1166 - 1199,R,606284,606272,3,1,HIGH RD,CLEMENT AVE,12844,Core Area,Frequent,,78.97454959
121931,A,101903,CERISE DR,NS,DR,Collector,ROAD,0,1152,1137,1137 - 1152,R,605902,605914,,2,KOBY CT,KELVIEW ST,12847,Core Area,,,68.54176806
121929,A,105674,KOBY CT,NS,CT,Local,ROAD,0,1215,1142,1142 - 1215,R,999992,605902,,3,SOUTH END OF ROAD,CERISE DR,12848,Core Area,,,168.8831577
158485,A,101903,CERISE DR,NS,DR,Collector,ROAD,0,1250,1235,1235 - 1250,R,619216,622503,,2,CLEMENT AVE,GLENVIEW AVE,12851,Core Area,,,84.24209929
135626,A,104012,GLENVIEW AVE,EW,AVE,Local,ROAD,0,1499,1400,1400 - 1499,R,605864,605825,,3,HILLCREST ST,CLIFTON RD,12853,Core Area,,,183.6209622
147405,A,104404,HARTWICK ST,NS,ST,Local,ROAD,0,1199,1155,1155 - 1199,R,605813,605837,,3,CLIFTON RD,GADDES AVE,12854,Core Area,,,189.085918
147431,A,103693,GADDES AVE,EW,AVE,Local,ROAD,0,1468,1400,1400 - 1468,R,605852,605837,,3,HILLCREST ST,HARTWICK ST,12856,Core Area,,,78.69305534
135590,A,102119,CLIFTON RD,NS,RD,Major Arterial (Multilane),ROAD,0,1199,1175,1175 - 1199,R,605825,605813,,1,GLENVIEW AVE,HARTWICK ST,12857,Core Area,Future Frequent,,54.03941085
135564,A,102119,CLIFTON RD,NS,RD,Major Arterial (Multilane),ROAD,0,1224,1200,1200 - 1224,R,605763,605825,,1,HIGHLAND DR N,GLENVIEW AVE,12858,Core Area,Future Frequent,,50.17630789
161695,A,102119,CLIFTON RD,NS,RD,Major Arterial (Multilane),ROAD,0,1149,1100,1100 - 1149,R,605686,605751,,1,PINEHURST CR,LAMBERT AVE,12859,Core Area,Future Frequent,,97.51786684
135638,A,102119,CLIFTON RD,NS,RD,Major Arterial (Multilane),ROAD,0,1174,1150,1150 - 1174,R,605813,605686,,1,HARTWICK ST,PINEHURST CR,12860,Core Area,Future Frequent,,109.8466368
135665,A,108151,PINEHURST CR,EW,CR,Local,ROAD,0,1599,1500,1500 - 1599,R,605686,605371,,3,CLIFTON RD,LAMBERT AVE,12861,Core Area,,,380.9728724
111359,A,108757,RICHARD PL,EW,PL,Local,ROAD,0,1599,1530,1530 - 1599,R,999990,619394,,3,WEST END OF ROAD,BLONDEAUX CR,12862,Core Area,,,119.0388242
111385,A,101079,BLONDEAUX CR,EW,CR,Local,ROAD,0,1673,1591,1591 - 1673,R,619394,605623,,3,RICHARD PL,GILLARD DR,12864,Core Area,,,217.2053797
111361,A,101319,BRENT PL,NS,PL,Local,ROAD,0,1650,1620,1620 - 1650,R,999992,605369,,3,SOUTH END OF ROAD,LAMBERT AVE,12865,Core Area,,,47.75483393
111435,A,103871,GILLARD DR,NS,DR,Local,ROAD,0,1670,1631,1631 - 1670,R,605623,605561,,3,BLONDEAUX CR,BLONDEAUX CR,12866,Core Area,,,184.5184852
